Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Report.Status,Year,Location_code,US_State,Abbreviation
20001214X41579,Accident,FTW85LA042,1984-11-10,"GRAND CHENIER, LA",United States,Non-Fatal,Substantial,CESSNA,441,No,2.0,Turbo Prop,Personal,0.0,0.0,2.0,0.0,VMC,Probable Cause,1984,LA,Louisiana,LA
20001214X41507,Accident,ATL85LA032,1984-11-10,"RUSTBURGH, VA",United States,Non-Fatal,Substantial,BOEING,75,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,Probable Cause,1984,VA,Virginia,VA
20001214X41670,Accident,NYC85LA026A,1984-11-10,"WATERFORD, CT",United States,Non-Fatal,Substantial,PIPER,PA-28-181,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,4.0,VMC,Probable Cause,1984,CT,Connecticut,CT
20001214X41615,Accident,MIA85FA029,1984-11-10,ST. THOMAS,United States,Fatal(2),Destroyed,GATES LEARJET,24F,No,2.0,Turbo Fan,Business,2.0,1.0,1.0,0.0,VMC,Probable Cause,1984,CA,California,CA
20001214X41581,Accident,FTW85LA046B,1984-11-11,"AMARILLO, TX",United States,Non-Fatal,Minor,CESSNA,150M,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1984,TX,Texas,TX
20001214X41565,Accident,FTW85FA041,1984-11-11,"FAIRVIEW, OK",United States,Fatal(1),Destroyed,NORTH AMERICAN,SNJ-5,No,1.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,VMC,Probable Cause,1984,OK,Oklahoma,OK
20001214X41554,Incident,DEN85IA025B,1984-11-11,"OAK CITY, UT",United States,Incident,Minor,AEROSPATIALE,SA-316 ALOUETTE,No,1.0,Reciprocating,Unknown,0.0,0.0,1.0,4.0,VMC,Probable Cause,1984,UT,Utah,UT
20001214X41554,Incident,DEN85IA025A,1984-11-11,"OAK CITY, UT",United States,Incident,Minor,AEROSPATIALE,SA315B (LAMA),No,1.0,Turbo Shaft,Unknown,0.0,0.0,1.0,4.0,VMC,Probable Cause,1984,UT,Utah,UT
20001214X41581,Accident,FTW85LA046A,1984-11-11,"AMARILLO, TX",United States,Non-Fatal,Substantial,REED,BANDIT 1,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1984,TX,Texas,TX
20001214X41535,Accident,CHI85LA046,1984-11-11,"BLOOMINGTON, IN",United States,Non-Fatal,Substantial,PIPER,PA-32RT-300T,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1984,IN,Indiana,IN
20001214X41490,Accident,ANC85LA018,1984-11-11,"MINCHUMINA, AK",United States,Non-Fatal,Substantial,PIPER,PA-22,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1984,AK,Alaska,AK
20001214X41567,Accident,FTW85FA045,1984-11-12,"ABILENE, TX",United States,Fatal(2),Destroyed,DE HAVILLAND,DHC-1-22,No,1.0,Reciprocating,Instructional,2.0,0.0,0.0,0.0,VMC,Probable Cause,1984,TX,Texas,TX
20001214X41552,Accident,DEN85FA028,1984-11-12,"SEVIER, UT",United States,Fatal(1),Destroyed,CHAMPION,7ECA,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Probable Cause,1984,UT,Utah,UT
20001214X41537,Accident,CHI85LA048,1984-11-12,"BEDFORD, IL",United States,Non-Fatal,Destroyed,BEECH,D-45 (T-34),No,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,Probable Cause,1984,IL,Illinois,IL
20001214X41648,Accident,MKC85LA020,1984-11-12,"BURLINGTON, IA",United States,Non-Fatal,Substantial,PIPER,PA-38-112,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Probable Cause,1984,IA,Iowa,IA
20001214X41607,Accident,LAX85LA047,1984-11-12,"YUMA, AZ",United States,Non-Fatal,Substantial,CESSNA,152,No,1.0,Reciprocating,Instructional,0.0,0.0,1.0,0.0,VMC,Probable Cause,1984,AZ,Arizona,AZ
20001214X41582,Accident,FTW85LA047,1984-11-12,"EDINBURG, TX",United States,Non-Fatal,Substantial,CESSNA,152,No,1.0,Reciprocating,Instructional,0.0,0.0,1.0,0.0,VMC,Probable Cause,1984,TX,Texas,TX
20001214X41508,Accident,ATL85LA033,1984-11-12,"CHARLESTON, SC",United States,Non-Fatal,Substantial,CESSNA,182RG,No,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Probable Cause,1984,SC,South Carolina,SC
20001214X41497,Accident,ANC85LA029,1984-11-12,"CHANDALAR, AK",United States,Non-Fatal,Substantial,CESSNA,172I,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,2.0,VMC,Probable Cause,1984,AK,Alaska,AK
20001214X41489,Accident,ANC85LA017,1984-11-12,"TOK, AK",United States,Non-Fatal,Substantial,CESSNA,310J,No,2.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Probable Cause,1984,AK,Alaska,AK
20001214X41486,Accident,ANC85FA016,1984-11-12,"CHUGIAK, AK",United States,Non-Fatal,Substantial,CESSNA,180,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1984,AK,Alaska,AK
20001214X41566,Accident,FTW85FA044,1984-11-12,E CAMERON BLK 2,United States,Non-Fatal,Substantial,BELL,206L-1,No,1.0,Turbo Shaft,Unknown,0.0,1.0,3.0,1.0,VMC,Probable Cause,1984,CA,California,CA
20001214X41682,Accident,SEA85LA017,1984-11-13,"HUMPTULIPS, WA",United States,Non-Fatal,Destroyed,HUGHES,369D,No,1.0,Turbo Shaft,Other Work Use,0.0,0.0,1.0,0.0,VMC,Probable Cause,1984,WA,Washington,WA
20001214X41622,Incident,MIA85IA032,1984-11-13,"MIAMI, FL",United States,Incident,Minor,PIPER,PA-34-200,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1984,FL,Florida,FL
20001214X41593,Accident,LAX85FA042,1984-11-13,"JAMUL, CA",United States,Fatal(2),Destroyed,CESSNA,172N,No,1.0,Reciprocating,Instructional,2.0,0.0,0.0,0.0,VMC,Probable Cause,1984,CA,California,CA
20001214X41568,Accident,FTW85FA050,1984-11-13,"CLINT, TX",United States,Fatal(2),Destroyed,HUGHES,269B,No,1.0,Reciprocating,Instructional,2.0,0.0,0.0,0.0,VMC,Probable Cause,1984,TX,Texas,TX
20001214X41511,Accident,ATL85LA036,1984-11-13,"EADS, TN",United States,Non-Fatal,Substantial,CESSNA,195B,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Probable Cause,1984,TN,Tennessee,TN
20001214X41621,Incident,MIA85IA031,1984-11-14,"TALLAHASSEE, FL",United States,Incident,Minor,SWEARINGEN,SA-226AT,No,2.0,Turbo Prop,Unknown,0.0,0.0,0.0,2.0,VMC,Probable Cause,1984,FL,Florida,FL
20001214X41585,Accident,FTW85LA051,1984-11-14,"ABILENE, TX",United States,Non-Fatal,Substantial,MOONEY,231,No,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Probable Cause,1984,TX,Texas,TX
20001214X41536,Accident,CHI85LA047,1984-11-14,"STRONGVILLE, OH",United States,Non-Fatal,Substantial,ROCKWELL,114,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,3.0,VMC,Probable Cause,1984,OH,Ohio,OH
20001214X41510,Accident,ATL85LA035,1984-11-14,"MADISON, WV",United States,Non-Fatal,Substantial,PIPER,PA-28R-201T,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1984,WV,West Virginia,WV
20001214X41627,Accident,MIA85LA033,1984-11-15,"TITUSVILLE, FL",United States,Non-Fatal,Destroyed,CESSNA,172C,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1984,FL,Florida,FL
20001214X41551,Accident,DEN85FA027,1984-11-15,"BINGHAM CANYON, UT",United States,Fatal(4),Destroyed,BELL,206B-11,No,1.0,Turbo Shaft,Unknown,4.0,0.0,0.0,0.0,VMC,Probable Cause,1984,UT,Utah,UT
20001214X41672,Accident,NYC85LA028,1984-11-15,"WESTERLY, RI",United States,Non-Fatal,Substantial,CESSNA,150G,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Probable Cause,1984,RI,Rhode Island,RI
20001214X41661,Accident,NYC85FGM02,1984-11-15,"BUTLER, PA",United States,Non-Fatal,Substantial,HILLER,UH-12B,No,1.0,Reciprocating,Instructional,0.0,2.0,0.0,0.0,VMC,Probable Cause,1984,PA,Pennsylvania,PA
20001214X41548,Accident,CHI85LA090,1984-11-15,"HAYWARD, WI",United States,Non-Fatal,Substantial,BEECH,58,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Probable Cause,1984,WI,Wisconsin,WI
20001214X41509,Accident,ATL85LA034,1984-11-15,"CONWAY, SC",United States,Non-Fatal,Substantial,PIPER,PA-28R-201,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Probable Cause,1984,SC,South Carolina,SC
20001214X41569,Accident,FTW85FA052,1984-11-15,"SAN ANTONIO, TX",United States,Non-Fatal,Substantial,PIPER,PA-31-350,No,2.0,Reciprocating,Unknown,0.0,1.0,1.0,2.0,VMC,Probable Cause,1984,TX,Texas,TX
20001214X41685,Accident,SEA85LA020,1984-11-16,"KINGS VALLEY, OR",United States,Non-Fatal,Destroyed,HUGHES,369D,No,1.0,Turbo Shaft,Business,0.0,0.0,1.0,0.0,VMC,Probable Cause,1984,OR,Oregon,OR
20001214X41658,Accident,NYC85FA029,1984-11-16,"ATLANTIC CITY, NJ",United States,Fatal(4),Destroyed,PIPER,PA-28-236,No,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,VMC,Probable Cause,1984,NJ,New Jersey,NJ
20001214X41683,Accident,SEA85LA018,1984-11-16,"AURORA, OR",United States,Non-Fatal,Substantial,PIPER,PA-23-250,No,2.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Probable Cause,1984,OR,Oregon,OR
20001214X41629,Accident,MIA85LA035,1984-11-16,"STUART, FL",United States,Non-Fatal,Substantial,PIPER,J3C-65,No,1.0,Reciprocating,Aerial Observation,0.0,0.0,0.0,2.0,VMC,Probable Cause,1984,FL,Florida,FL
20001214X41539,Accident,CHI85LA051,1984-11-16,"TERRE HAUTE, IN",United States,Non-Fatal,Substantial,CESSNA,182H,No,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Probable Cause,1984,IN,Indiana,IN
20001214X41550,Accident,DCA85AA003,1984-11-16,"HONOLULU, HI",United States,Non-Fatal,Substantial,BOEING,747-122,No,4.0,Turbo Fan,Unknown,0.0,2.0,38.0,371.0,VMC,Probable Cause,1984,HI,Hawaii,HI
20001214X41684,Accident,SEA85LA019,1984-11-17,"DIXIE, ID",United States,Fatal(3),Destroyed,CESSNA,U206,No,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,VMC,Probable Cause,1984,ID,Idaho,ID
20001214X41630,Accident,MIA85LA036,1984-11-17,"PARKLAND, FL",United States,Non-Fatal,Destroyed,PIPER,PA-11,No,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Probable Cause,1984,FL,Florida,FL
20001214X41617,Accident,MIA85FA038,1984-11-17,"FELLSMERE, FL",United States,Non-Fatal,Destroyed,PIPER,PA-36-300,No,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC,Probable Cause,1984,FL,Florida,FL
20001214X41521,Accident,CHI85FA050,1984-11-17,"NEW HAVEN, MI",United States,Fatal(2),Destroyed,NORTH AMERICAN,P-51D,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Probable Cause,1984,MI,Michigan,MI
20001214X41689,Accident,SEA85LA033,1984-11-17,"INDIAN MEADOWS, ID",United States,Non-Fatal,Substantial,CESSNA,175,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1984,ID,Idaho,ID
20001214X41649,Accident,MKC85LA021,1984-11-17,"KIRKSVILLE, MO",United States,Non-Fatal,Substantial,MOONEY,M20J,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,IMC,Probable Cause,1984,MO,Missouri,MO
20001214X41603,Accident,LAX85LA043,1984-11-17,"OJAI, CA",United States,Non-Fatal,Substantial,CESSNA,150M,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1984,CA,California,CA
20001214X41570,Accident,FTW85FA054,1984-11-17,"ALLEN, TX",United States,Fatal(1),Substantial,BELLANCA,17-31ATC,No,1.0,Reciprocating,Personal,1.0,1.0,0.0,0.0,IMC,Probable Cause,1984,TX,Texas,TX
20001214X41549,Accident,CHI85LA094,1984-11-17,"HOLLAND, MI",United States,Non-Fatal,Substantial,CESSNA,172N,No,1.0,Reciprocating,Instructional,0.0,1.0,0.0,0.0,VMC,Probable Cause,1984,MI,Michigan,MI
20001214X41540,Accident,CHI85LA052,1984-11-17,"PLATO CENTER, IL",United States,Non-Fatal,Substantial,BEECH,A23,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1984,IL,Illinois,IL
20001214X41513,Accident,ATL85LA038,1984-11-17,"LURAY CAVERNS, VA",United States,Non-Fatal,Substantial,PIPER,PA-28-180,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,3.0,VMC,Probable Cause,1984,VA,Virginia,VA
20001214X41512,Accident,ATL85LA037,1984-11-17,"FLORENCE, SC",United States,Non-Fatal,Substantial,AERO COMMANDER,500,No,2.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Probable Cause,1984,SC,South Carolina,SC
20001214X41494,Accident,ANC85LA022,1984-11-17,"ANCHORAGE, AK",United States,Non-Fatal,Substantial,PIPER,PA-18A 150,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1984,AK,Alaska,AK
20001214X41618,Accident,MIA85FA040,1984-11-18,"FREEPORT, FL",United States,Fatal(3),Destroyed,PIPER,PA-32R-301T,No,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,IMC,Probable Cause,1984,FL,Florida,FL
20001214X41616,Accident,MIA85FA037,1984-11-18,"PEMBROKE PINES, FL",United States,Non-Fatal,Destroyed,PIPER,PA-18-150,No,1.0,Reciprocating,Unknown,0.0,1.0,0.0,0.0,VMC,Probable Cause,1984,FL,Florida,FL
20001214X41557,Accident,DEN85LA029,1984-11-18,"SNOWVILLE, UT",United States,Non-Fatal,Destroyed,CESSNA,182P,No,1.0,Reciprocating,Unknown,0.0,0.0,2.0,0.0,VMC,Probable Cause,1984,UT,Utah,UT
20001214X41604,Accident,LAX85LA044,1984-11-18,"GLENDALE, AZ",United States,Non-Fatal,Substantial,CESSNA,185F,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1984,AZ,Arizona,AZ
20001214X41538,Accident,CHI85LA049,1984-11-18,"WILD ROSE, WI",United States,Non-Fatal,Substantial,PIPER,PA-38-112,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1984,WI,Wisconsin,WI
20001214X41640,Accident,MKC85FA024,1984-11-19,"COZAD, NE",United States,Fatal(1),Destroyed,PIPER,PA-28RT-201,No,1.0,Reciprocating,Business,1.0,0.0,0.0,0.0,IMC,Probable Cause,1984,NE,Nebraska,NE
20001214X41587,Accident,FTW85LA056,1984-11-19,"PAMPA, TX",United States,Non-Fatal,Destroyed,CESSNA,172P,No,1.0,Reciprocating,Business,0.0,0.0,1.0,0.0,IMC,Probable Cause,1984,TX,Texas,TX
20001214X41525,Accident,CHI85FEI01,1984-11-19,"SANDUSKY, OH",United States,Non-Fatal,Destroyed,PIPER,PA-32R-301T,No,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Probable Cause,1984,OH,Ohio,OH
20001214X41686,Accident,SEA85LA021,1984-11-19,"KETCHIKAN, AK",United States,Non-Fatal,Substantial,CESSNA,180J,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1984,AK,Alaska,AK
20001214X41673,Accident,NYC85LA030,1984-11-19,"ANTRIM, NH",United States,Non-Fatal,Substantial,PIPER,PA-28RT-201T,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Probable Cause,1984,NH,New Hampshire,NH
20001214X41639,Accident,MKC85FA022,1984-11-19,"STUTTGART, AR",United States,Non-Fatal,Substantial,PIPER,J5A,No,1.0,Reciprocating,Ferry,0.0,0.0,0.0,2.0,VMC,Probable Cause,1984,AR,Arkansas,AR
20001214X41606,Accident,LAX85LA046,1984-11-19,"TULELAKE, CA",United States,Non-Fatal,Substantial,MOONEY,M20J,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Probable Cause,1984,CA,California,CA
20001214X41498,Accident,ATL85FA041,1984-11-19,"LINEVILLE, AL",United States,Non-Fatal,Substantial,CESSNA,172K,No,1.0,Reciprocating,Personal,0.0,1.0,2.0,0.0,IMC,Probable Cause,1984,AL,Alabama,AL
20001214X41522,Accident,CHI85FA053,1984-11-20,"VALPARAISO, IN",United States,Fatal(5),Destroyed,CESSNA,310N,No,2.0,Reciprocating,Personal,5.0,1.0,0.0,0.0,VMC,Probable Cause,1984,IN,Indiana,IN
20001214X41674,Accident,NYC85LA031,1984-11-20,"WOODSIDE, DE",United States,Non-Fatal,Substantial,CESSNA,182D,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Probable Cause,1984,DE,Delaware,DE
20001214X41650,Accident,MKC85LA023,1984-11-20,"JOPLIN, MO",United States,Non-Fatal,Substantial,CESSNA,150L,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1984,MO,Missouri,MO
20001214X41514,Accident,ATL85LA040,1984-11-20,"BUMPASS, VA",United States,Non-Fatal,Substantial,CESSNA,150H,No,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,Probable Cause,1984,VA,Virginia,VA
20001214X41495,Accident,ANC85LA024,1984-11-20,"KING SALMON, AK",United States,Non-Fatal,Substantial,CESSNA,170B,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1984,AK,Alaska,AK
20001214X41493,Accident,ANC85LA021,1984-11-20,"KOLIGANEK, AK",United States,Non-Fatal,Substantial,CESSNA,207,No,1.0,Reciprocating,Unknown,0.0,0.0,2.0,1.0,VMC,Probable Cause,1984,AK,Alaska,AK
20001214X41492,Accident,ANC85LA020,1984-11-20,"FAIRBANKS, AK",United States,Non-Fatal,Substantial,EMBRAER,EMB-110,No,2.0,Turbo Prop,Unknown,0.0,0.0,0.0,2.0,VMC,Probable Cause,1984,AK,Alaska,AK
20001214X41619,Accident,MIA85FA041,1984-11-21,"ORLANDO, FL",United States,Fatal(3),Destroyed,PIPER,PA-28-181,No,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,VMC,Probable Cause,1984,FL,Florida,FL
20001214X41597,Accident,LAX85FA059,1984-11-21,"INDEPENDENCE, CA",United States,Fatal(4),Destroyed,PIPER,PA-34-200T,No,2.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,IMC,Probable Cause,1984,CA,California,CA
20001214X41571,Accident,FTW85FA055,1984-11-21,"WAXAHACHIE, TX",United States,Fatal(1),Destroyed,BEECH,A36,No,1.0,Reciprocating,Business,1.0,0.0,0.0,0.0,VMC,Probable Cause,1984,TX,Texas,TX
20001214X41499,Accident,ATL85FA043,1984-11-21,"GAINESVILLE, GA",United States,Non-Fatal,Destroyed,BEECH,M35,No,1.0,Reciprocating,Personal,0.0,2.0,1.0,1.0,VMC,Probable Cause,1984,GA,Georgia,GA
20001214X41632,Accident,MIA85LA043,1984-11-21,"MELBOURNE, FL",United States,Non-Fatal,Substantial,CESSNA,T210N,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,IMC,Probable Cause,1984,FL,Florida,FL
20001214X41631,Accident,MIA85LA042,1984-11-21,"JACKSONVILLE, FL",United States,Non-Fatal,Substantial,ROCKWELL,690A,No,2.0,Turbo Prop,Business,0.0,0.0,0.0,2.0,IMC,Probable Cause,1984,FL,Florida,FL
20001214X41487,Accident,ANC85FA023,1984-11-21,"ANCHORAGE, AK",United States,Non-Fatal,Substantial,PIPER,PA-28RT-201T,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1984,AK,Alaska,AK
20001214X41542,Accident,CHI85LA056,1984-11-22,"CHAMBERS ISLAND, WI",United States,Non-Fatal,Destroyed,PIPER,PA-32RT-300T,No,1.0,Reciprocating,Personal,0.0,3.0,3.0,0.0,VMC,Probable Cause,1984,WI,Wisconsin,WI
20001214X41586,Accident,FTW85LA053,1984-11-22,"BASILE, LA",United States,Non-Fatal,Substantial,CESSNA,182H,No,1.0,Reciprocating,Business,0.0,0.0,1.0,0.0,VMC,Probable Cause,1984,LA,Louisiana,LA
20001214X41558,Accident,DEN85LA030,1984-11-22,"OAKS, ND",United States,Non-Fatal,Substantial,LUSCOMBE,8E,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1984,ND,North Dakota,ND
20001214X41547,Accident,CHI85LA064,1984-11-22,"PLAINFIELD, IL",United States,Non-Fatal,Substantial,PIPER,PA-22-135,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1984,IL,Illinois,IL
20001214X41663,Accident,NYC85FHJ01,1984-11-23,"HASTINGS, NY",United States,Non-Fatal,Destroyed,PIPER,PA-28-140,No,1.0,Reciprocating,Business,0.0,1.0,0.0,0.0,VMC,Probable Cause,1984,NY,New York,NY
20001214X41620,Accident,MIA85FA044,1984-11-23,"CLERMONT, FL",United States,Fatal(4),Destroyed,CESSNA,210,No,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,IMC,Probable Cause,1984,FL,Florida,FL
20001214X41596,Accident,LAX85FA051,1984-11-23,"KINGMAN, AZ",United States,Fatal(2),Destroyed,CESSNA,172G,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,Probable Cause,1984,AZ,Arizona,AZ
20001214X41594,Accident,LAX85FA048,1984-11-23,"LAKE ISABELLA, CA",United States,Fatal(2),Destroyed,CESSNA,172M,No,1.0,Reciprocating,Personal,2.0,1.0,0.0,0.0,VMC,Probable Cause,1984,CA,California,CA
20001214X41651,Accident,MKC85LA025,1984-11-23,"ROLLA, MO",United States,Non-Fatal,Substantial,MOONEY,M20F,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1984,MO,Missouri,MO
20001214X41559,Accident,DEN85LA031,1984-11-23,"WALLSBURG, UT",United States,Non-Fatal,Substantial,CESSNA,150E,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1984,UT,Utah,UT
20001214X41541,Accident,CHI85LA055,1984-11-23,"LAGRANGE, IN",United States,Non-Fatal,Substantial,BEECH,E35,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Probable Cause,1984,IN,Indiana,IN
20001214X41515,Accident,ATL85LA042,1984-11-23,"MURPHY, NC",United States,Non-Fatal,Substantial,CESSNA,150L,No,1.0,Reciprocating,Instructional,0.0,0.0,2.0,0.0,VMC,Probable Cause,1984,NC,North Carolina,NC
20001214X41523,Accident,CHI85FA054,1984-11-23,"WAUKEGAN, IL",United States,Non-Fatal,Substantial,CESSNA,172P,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Probable Cause,1984,IL,Illinois,IL
20001214X41652,Accident,MKC85LA026,1984-11-24,"VAN BUREN, MO",United States,Non-Fatal,Destroyed,CESSNA,150,No,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Probable Cause,1984,MO,Missouri,MO
20001214X41560,Accident,DEN85LA032,1984-11-24,"ALEXANDRIA, SD",United States,Non-Fatal,Destroyed,PIPER,PA-28,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Probable Cause,1984,SD,South Dakota,SD
20001214X41544,Accident,CHI85LA058,1984-11-24,"ROMEOVILLE, IL",United States,Non-Fatal,Destroyed,PIPER,PA-28-140,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Probable Cause,1984,IL,Illinois,IL
20001214X41662,Accident,NYC85FHD01,1984-11-24,"PENNINGTON, NJ",United States,Non-Fatal,Substantial,PIPER,CHEROKEE 140-C,No,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Probable Cause,1984,NJ,New Jersey,NJ
20001214X41595,Accident,LAX85FA050,1984-11-24,"LOS ALAMITOS, CA",United States,Non-Fatal,Substantial,CESSNA,305A,No,1.0,Reciprocating,Public Aircraft,0.0,0.0,0.0,2.0,VMC,Probable Cause,1984,CA,California,CA
20001214X41588,Accident,FTW85LA057,1984-11-24,"NEWCASTLE, OK",United States,Non-Fatal,Substantial,PIPER,PA-38-112,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Probable Cause,1984,OK,Oklahoma,OK
20001214X41664,Accident,NYC85FNC01,1984-11-25,"RUTLAND, VT",United States,Non-Fatal,Destroyed,PIPER,J-3,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Probable Cause,1984,VT,Vermont,VT
20001214X41543,Accident,CHI85LA057,1984-11-25,"BLAINE, MN",United States,Non-Fatal,Destroyed,PIPER,PA-28RT-201,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Probable Cause,1984,MN,Minnesota,MN
20001214X41524,Accident,CHI85FA059,1984-11-25,"WIXOM, MI",United States,Fatal(1),Destroyed,ERCOUPE (ENG & RESEARCH CORP.),415-C,No,1.0,Reciprocating,Personal,1.0,1.0,0.0,0.0,VMC,Probable Cause,1984,MI,Michigan,MI
20001214X41676,Accident,NYC85LA034,1984-11-25,"MADISON, CT",United States,Non-Fatal,Substantial,CESSNA,172P,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Probable Cause,1984,CT,Connecticut,CT
20001214X41675,Accident,NYC85LA033,1984-11-25,"PROSPECTVILLE, PA",United States,Non-Fatal,Substantial,PIPER,PA-32-300,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1984,PA,Pennsylvania,PA
20001214X41653,Accident,MKC85LA027,1984-11-25,"FULTON, MO",United States,Non-Fatal,Substantial,TEMCO,GC-1B SWIFT,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1984,MO,Missouri,MO
20001214X41633,Accident,MIA85LA045,1984-11-25,"CROSS CITY, FL",United States,Non-Fatal,Substantial,PIPER,PA-32R-301,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Probable Cause,1984,FL,Florida,FL
20001214X41608,Accident,LAX85LA049,1984-11-25,"OXNARD, CA",United States,Non-Fatal,Substantial,PENNINGTON-EAA BIPLANE,P2P,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1984,CA,California,CA
20001214X41589,Accident,FTW85LA058,1984-11-25,"BROWNWOOD, TX",United States,Non-Fatal,Substantial,PIPER,PA-22,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1984,TX,Texas,TX
